year,region_code,business_type,sector_type,small business,large business
2001,DR03,Manufacturing,Services-Producing Sector,1644.0,101.0
2001,DR03,Wholesale Trade,Goods-Producing Sector,1698.0,23.0
2001,DR03,Retail Trade,Goods-Producing Sector,3715.0,115.0
2001,DR03,Transp. & Warehousing,Goods-Producing Sector,1746.0,26.0
2001,DR03,Information & Cultural Indust.,Goods-Producing Sector,291.0,11.0
2001,DR03,Finance & Insurance,Goods-Producing Sector,1482.0,17.0
2001,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,3151.0,26.0
2001,DR03,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,3213.0,13.0
2001,DR03,Mgmt. of Companies & Enter.,Goods-Producing Sector,1360.0,11.0
2001,DR03,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,1556.0,8.0
2001,DR03,Educational Services,Goods-Producing Sector,307.0,19.0
2001,DR03,Health Care & Social Assistance,Goods-Producing Sector,1738.0,69.0
2001,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,633.0,19.0
2001,DR03,Accom. & Food Services,Goods-Producing Sector,2223.0,117.0
2001,DR03,Other Serv's (ex. Public Admin.),Goods-Producing Sector,2712.0,8.0
2001,DR03,Public Administration,Goods-Producing Sector,141.0,16.0
2001,DR04,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,992.0,11.0
2001,DR04,Mining & Oil & Gas Extract.,Services-Producing Sector,68.0,6.0
2001,DR04,Utilities,Services-Producing Sector,25.0,1.0
2001,DR04,Construction,Services-Producing Sector,1533.0,10.0
2001,DR04,Manufacturing,Services-Producing Sector,471.0,25.0
2001,DR04,Wholesale Trade,Goods-Producing Sector,373.0,3.0
2001,DR04,Retail Trade,Goods-Producing Sector,1323.0,29.0
2001,DR04,Transp. & Warehousing,Goods-Producing Sector,548.0,3.0
2001,DR04,Information & Cultural Indust.,Goods-Producing Sector,111.0,3.0
2001,DR04,Finance & Insurance,Goods-Producing Sector,280.0,4.0
2001,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,740.0,2.0
2001,DR04,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,885.0,2.0
2001,DR04,Mgmt. of Companies & Enter.,Goods-Producing Sector,235.0,1.0
2001,DR04,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,415.0,0.0
2001,DR04,Educational Services,Goods-Producing Sector,74.0,14.0
2001,DR04,Health Care & Social Assistance,Goods-Producing Sector,496.0,43.0
2001,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,265.0,10.0
2001,DR04,Accom. & Food Services,Goods-Producing Sector,868.0,19.0
2001,DR04,Other Serv's (ex. Public Admin.),Goods-Producing Sector,851.0,2.0
2001,DR04,Public Administration,Goods-Producing Sector,79.0,10.0
2001,DR05,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,2225.0,26.0
2001,DR05,Mining & Oil & Gas Extract.,Services-Producing Sector,33.0,0.0
2001,DR05,Utilities,Services-Producing Sector,15.0,0.0
2001,DR05,Construction,Services-Producing Sector,1782.0,25.0
2001,DR05,Manufacturing,Services-Producing Sector,448.0,55.0
2001,DR05,Wholesale Trade,Goods-Producing Sector,448.0,7.0
2001,DR05,Retail Trade,Goods-Producing Sector,1122.0,38.0
2001,DR05,Transp. & Warehousing,Goods-Producing Sector,1172.0,13.0
2001,DR05,Information & Cultural Indust.,Goods-Producing Sector,85.0,4.0
2001,DR05,Finance & Insurance,Goods-Producing Sector,320.0,6.0
2001,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,879.0,3.0
2001,DR05,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,928.0,5.0
2001,DR05,Mgmt. of Companies & Enter.,Goods-Producing Sector,326.0,2.0
2001,DR05,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,417.0,10.0
2001,DR05,Educational Services,Goods-Producing Sector,65.0,5.0
2001,DR05,Health Care & Social Assistance,Goods-Producing Sector,530.0,17.0
2001,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,171.0,4.0
2001,DR05,Accom. & Food Services,Goods-Producing Sector,669.0,37.0
2001,DR05,Other Serv's (ex. Public Admin.),Goods-Producing Sector,1004.0,2.0
2001,DR05,Public Administration,Goods-Producing Sector,41.0,7.0
2001,DR06,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,717.0,6.0
2001,DR06,Mining & Oil & Gas Extract.,Services-Producing Sector,4.0,0.0
2001,DR06,Utilities,Services-Producing Sector,6.0,1.0
2001,DR06,Construction,Services-Producing Sector,485.0,5.0
2001,DR06,Manufacturing,Services-Producing Sector,126.0,13.0
2001,DR06,Wholesale Trade,Goods-Producing Sector,139.0,2.0
2001,DR06,Retail Trade,Goods-Producing Sector,418.0,17.0
2001,DR06,Transp. & Warehousing,Goods-Producing Sector,373.0,7.0
2001,DR06,Information & Cultural Indust.,Goods-Producing Sector,39.0,1.0
2001,DR06,Finance & Insurance,Goods-Producing Sector,88.0,1.0
2001,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,228.0,1.0
2001,DR06,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,272.0,2.0
2001,DR06,Mgmt. of Companies & Enter.,Goods-Producing Sector,76.0,1.0
2001,DR06,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,190.0,2.0
2001,DR06,Educational Services,Goods-Producing Sector,27.0,6.0
2001,DR06,Health Care & Social Assistance,Goods-Producing Sector,197.0,13.0
2001,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,77.0,0.0
2001,DR06,Accom. & Food Services,Goods-Producing Sector,234.0,8.0
2001,DR06,Other Serv's (ex. Public Admin.),Goods-Producing Sector,305.0,1.0
2001,DR06,Public Administration,Goods-Producing Sector,35.0,8.0
2001,DR07,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,985.0,9.0
2001,DR07,Mining & Oil & Gas Extract.,Services-Producing Sector,29.0,2.0
2001,DR07,Utilities,Services-Producing Sector,5.0,0.0
2001,DR07,Construction,Services-Producing Sector,476.0,4.0
2001,DR07,Manufacturing,Services-Producing Sector,136.0,15.0
2001,DR07,Wholesale Trade,Goods-Producing Sector,101.0,0.0
2001,DR07,Retail Trade,Goods-Producing Sector,351.0,6.0
2001,DR07,Transp. & Warehousing,Goods-Producing Sector,345.0,5.0
2001,DR07,Information & Cultural Indust.,Goods-Producing Sector,33.0,0.0
2001,DR07,Finance & Insurance,Goods-Producing Sector,62.0,1.0
2001,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,196.0,0.0
2001,DR07,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,244.0,1.0
2001,DR07,Mgmt. of Companies & Enter.,Goods-Producing Sector,81.0,1.0
2001,DR07,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,110.0,0.0
2001,DR07,Educational Services,Goods-Producing Sector,25.0,4.0
2001,DR07,Health Care & Social Assistance,Goods-Producing Sector,107.0,5.0
2001,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,71.0,1.0
2001,DR07,Accom. & Food Services,Goods-Producing Sector,235.0,5.0
2001,DR07,Other Serv's (ex. Public Admin.),Goods-Producing Sector,264.0,1.0
2001,DR07,Public Administration,Goods-Producing Sector,26.0,2.0
2001,DR08,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,1095.0,0.0
2001,DR08,Mining & Oil & Gas Extract.,Services-Producing Sector,411.0,9.0
2001,DR08,Utilities,Services-Producing Sector,8.0,0.0
2001,DR08,Construction,Services-Producing Sector,819.0,26.0
2001,DR08,Manufacturing,Services-Producing Sector,151.0,10.0
2001,DR08,Wholesale Trade,Goods-Producing Sector,214.0,4.0
2001,DR08,Retail Trade,Goods-Producing Sector,450.0,14.0
2001,DR08,Transp. & Warehousing,Goods-Producing Sector,664.0,10.0
2001,DR08,Information & Cultural Indust.,Goods-Producing Sector,43.0,1.0
2001,DR08,Finance & Insurance,Goods-Producing Sector,106.0,0.0
2001,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,312.0,4.0
2001,DR08,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,417.0,2.0
2001,DR08,Mgmt. of Companies & Enter.,Goods-Producing Sector,97.0,0.0
2001,DR08,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,250.0,0.0
2001,DR08,Educational Services,Goods-Producing Sector,32.0,4.0
2001,DR08,Health Care & Social Assistance,Goods-Producing Sector,185.0,11.0
2001,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,77.0,0.0
2001,DR08,Accom. & Food Services,Goods-Producing Sector,279.0,17.0
2001,DR08,Other Serv's (ex. Public Admin.),Goods-Producing Sector,601.0,1.0
2001,DR08,Public Administration,Goods-Producing Sector,11.0,5.0
2002,DR01,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,2950.0,64.0
2002,DR01,Mining & Oil & Gas Extract.,Services-Producing Sector,106.0,5.0
2002,DR01,Utilities,Services-Producing Sector,29.0,3.0
2002,DR01,Construction,Services-Producing Sector,7003.0,54.0
2002,DR01,Manufacturing,Services-Producing Sector,1988.0,95.0
2002,DR01,Wholesale Trade,Goods-Producing Sector,1825.0,30.0
2002,DR01,Retail Trade,Goods-Producing Sector,5094.0,151.0
2002,DR01,Transp. & Warehousing,Goods-Producing Sector,1973.0,23.0
2002,DR01,Information & Cultural Indust.,Goods-Producing Sector,519.0,21.0
2002,DR01,Finance & Insurance,Goods-Producing Sector,1889.0,29.0
2002,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,4325.0,27.0
2002,DR01,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,6618.0,36.0
2002,DR01,Mgmt. of Companies & Enter.,Goods-Producing Sector,1729.0,20.0
2002,DR01,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,2328.0,30.0
2002,DR01,Educational Services,Goods-Producing Sector,516.0,34.0
2002,DR01,Health Care & Social Assistance,Goods-Producing Sector,3076.0,114.0
2002,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,928.0,22.0
2002,DR01,Accom. & Food Services,Goods-Producing Sector,2679.0,178.0
2002,DR01,Other Serv's (ex. Public Admin.),Goods-Producing Sector,3572.0,18.0
2002,DR01,Public Administration,Goods-Producing Sector,190.0,110.0
2002,DR02,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,5144.0,89.0
2002,DR02,Mining & Oil & Gas Extract.,Services-Producing Sector,798.0,20.0
2002,DR02,Utilities,Services-Producing Sector,98.0,11.0
2002,DR02,Construction,Services-Producing Sector,23326.0,308.0
2002,DR02,Manufacturing,Services-Producing Sector,7987.0,675.0
2002,DR02,Wholesale Trade,Goods-Producing Sector,12618.0,347.0
2002,DR02,Retail Trade,Goods-Producing Sector,15325.0,525.0
2002,DR02,Transp. & Warehousing,Goods-Producing Sector,8165.0,213.0
2002,DR02,Information & Cultural Indust.,Goods-Producing Sector,3615.0,132.0
2002,DR02,Finance & Insurance,Goods-Producing Sector,9976.0,206.0
2002,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,18427.0,183.0
2002,DR02,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,28302.0,336.0
2002,DR02,Mgmt. of Companies & Enter.,Goods-Producing Sector,8000.0,131.0
2002,DR02,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,9353.0,219.0
2002,DR02,Educational Services,Goods-Producing Sector,1959.0,95.0
2002,DR02,Health Care & Social Assistance,Goods-Producing Sector,8179.0,326.0
2002,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,3420.0,108.0
2002,DR02,Accom. & Food Services,Goods-Producing Sector,8103.0,727.0
2002,DR02,Other Serv's (ex. Public Admin.),Goods-Producing Sector,11844.0,142.0
2002,DR02,Public Administration,Goods-Producing Sector,145.0,65.0
2002,DR03,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,3450.0,24.0
2002,DR03,Mining & Oil & Gas Extract.,Services-Producing Sector,160.0,4.0
2002,DR03,Utilities,Services-Producing Sector,69.0,2.0
2002,DR03,Construction,Services-Producing Sector,5612.0,51.0
2002,DR03,Manufacturing,Services-Producing Sector,1604.0,99.0
2002,DR03,Wholesale Trade,Goods-Producing Sector,1667.0,23.0
2002,DR03,Retail Trade,Goods-Producing Sector,3621.0,115.0
2002,DR03,Transp. & Warehousing,Goods-Producing Sector,1723.0,22.0
2002,DR03,Information & Cultural Indust.,Goods-Producing Sector,279.0,9.0
2002,DR03,Finance & Insurance,Goods-Producing Sector,1479.0,19.0
2002,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,3156.0,23.0
2002,DR03,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,3286.0,13.0
2002,DR03,Mgmt. of Companies & Enter.,Goods-Producing Sector,1387.0,14.0
2002,DR03,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,1597.0,17.0
2002,DR03,Educational Services,Goods-Producing Sector,306.0,20.0
2002,DR03,Health Care & Social Assistance,Goods-Producing Sector,1755.0,74.0
2002,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,643.0,22.0
2002,DR03,Accom. & Food Services,Goods-Producing Sector,2126.0,115.0
2002,DR03,Other Serv's (ex. Public Admin.),Goods-Producing Sector,2706.0,10.0
2002,DR03,Public Administration,Goods-Producing Sector,142.0,15.0
2002,DR04,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,978.0,10.0
2002,DR04,Mining & Oil & Gas Extract.,Services-Producing Sector,70.0,6.0
2002,DR04,Utilities,Services-Producing Sector,25.0,1.0
2002,DR04,Construction,Services-Producing Sector,1518.0,10.0
2002,DR04,Manufacturing,Services-Producing Sector,449.0,25.0
2002,DR04,Wholesale Trade,Goods-Producing Sector,371.0,3.0
2002,DR04,Retail Trade,Goods-Producing Sector,1283.0,29.0
2002,DR04,Transp. & Warehousing,Goods-Producing Sector,519.0,3.0
2002,DR04,Information & Cultural Indust.,Goods-Producing Sector,113.0,3.0
2002,DR04,Finance & Insurance,Goods-Producing Sector,290.0,4.0
2002,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,774.0,6.0
2002,DR04,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,905.0,4.0
2002,DR04,Mgmt. of Companies & Enter.,Goods-Producing Sector,241.0,2.0
2002,DR04,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,427.0,1.0
2002,DR04,Educational Services,Goods-Producing Sector,81.0,14.0
2002,DR04,Health Care & Social Assistance,Goods-Producing Sector,492.0,44.0
2002,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,265.0,11.0
2002,DR04,Accom. & Food Services,Goods-Producing Sector,828.0,20.0
2002,DR04,Other Serv's (ex. Public Admin.),Goods-Producing Sector,832.0,1.0
2002,DR04,Public Administration,Goods-Producing Sector,79.0,10.0
2002,DR05,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,2128.0,26.0
2002,DR05,Mining & Oil & Gas Extract.,Services-Producing Sector,33.0,0.0
2002,DR05,Utilities,Services-Producing Sector,14.0,0.0
2002,DR05,Construction,Services-Producing Sector,1656.0,25.0
2002,DR05,Manufacturing,Services-Producing Sector,427.0,55.0
2002,DR05,Wholesale Trade,Goods-Producing Sector,449.0,6.0
2002,DR05,Retail Trade,Goods-Producing Sector,1067.0,40.0
2002,DR05,Transp. & Warehousing,Goods-Producing Sector,1123.0,13.0
2002,DR05,Information & Cultural Indust.,Goods-Producing Sector,84.0,4.0
2002,DR05,Finance & Insurance,Goods-Producing Sector,310.0,6.0
2002,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,875.0,3.0
2002,DR05,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,949.0,3.0
2002,DR05,Mgmt. of Companies & Enter.,Goods-Producing Sector,321.0,1.0
2002,DR05,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,410.0,8.0
2002,DR05,Educational Services,Goods-Producing Sector,72.0,5.0
2002,DR05,Health Care & Social Assistance,Goods-Producing Sector,523.0,18.0
2002,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,162.0,6.0
2002,DR05,Accom. & Food Services,Goods-Producing Sector,652.0,31.0
2002,DR05,Other Serv's (ex. Public Admin.),Goods-Producing Sector,981.0,3.0
2002,DR05,Public Administration,Goods-Producing Sector,41.0,9.0
2002,DR06,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,668.0,7.0
2002,DR06,Mining & Oil & Gas Extract.,Services-Producing Sector,4.0,0.0
2002,DR06,Utilities,Services-Producing Sector,5.0,1.0
2002,DR06,Construction,Services-Producing Sector,464.0,5.0
2002,DR06,Manufacturing,Services-Producing Sector,114.0,14.0
2002,DR06,Wholesale Trade,Goods-Producing Sector,132.0,1.0
2002,DR06,Retail Trade,Goods-Producing Sector,414.0,15.0
2002,DR06,Transp. & Warehousing,Goods-Producing Sector,324.0,8.0
2002,DR06,Information & Cultural Indust.,Goods-Producing Sector,41.0,0.0
2002,DR06,Finance & Insurance,Goods-Producing Sector,86.0,1.0
2002,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,218.0,1.0
2002,DR06,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,259.0,1.0
2002,DR06,Mgmt. of Companies & Enter.,Goods-Producing Sector,77.0,2.0
2002,DR06,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,186.0,1.0
2002,DR06,Educational Services,Goods-Producing Sector,30.0,6.0
2002,DR06,Health Care & Social Assistance,Goods-Producing Sector,200.0,11.0
2002,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,68.0,1.0
2002,DR06,Accom. & Food Services,Goods-Producing Sector,230.0,7.0
2002,DR06,Other Serv's (ex. Public Admin.),Goods-Producing Sector,302.0,2.0
2002,DR06,Public Administration,Goods-Producing Sector,36.0,7.0
2002,DR07,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,972.0,6.0
2002,DR07,Mining & Oil & Gas Extract.,Services-Producing Sector,25.0,3.0
2002,DR07,Utilities,Services-Producing Sector,5.0,0.0
2002,DR07,Construction,Services-Producing Sector,449.0,4.0
2002,DR07,Manufacturing,Services-Producing Sector,127.0,15.0
2002,DR07,Wholesale Trade,Goods-Producing Sector,104.0,0.0
2002,DR07,Retail Trade,Goods-Producing Sector,329.0,6.0
2002,DR07,Transp. & Warehousing,Goods-Producing Sector,340.0,6.0
2002,DR07,Information & Cultural Indust.,Goods-Producing Sector,33.0,0.0
2002,DR07,Finance & Insurance,Goods-Producing Sector,66.0,1.0
2002,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,186.0,2.0
2002,DR07,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,253.0,0.0
2002,DR07,Mgmt. of Companies & Enter.,Goods-Producing Sector,80.0,1.0
2002,DR07,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,107.0,0.0
2002,DR07,Educational Services,Goods-Producing Sector,24.0,3.0
2002,DR07,Health Care & Social Assistance,Goods-Producing Sector,109.0,6.0
2002,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,64.0,1.0
2002,DR07,Accom. & Food Services,Goods-Producing Sector,222.0,4.0
2002,DR07,Other Serv's (ex. Public Admin.),Goods-Producing Sector,259.0,1.0
2002,DR07,Public Administration,Goods-Producing Sector,26.0,2.0
2002,DR08,"Agric., Forestry, Fishing & Hunt",Services-Producing Sector,1081.0,0.0
2002,DR08,Mining & Oil & Gas Extract.,Services-Producing Sector,422.0,10.0
2002,DR08,Utilities,Services-Producing Sector,7.0,0.0
2002,DR08,Construction,Services-Producing Sector,806.0,26.0
2002,DR08,Manufacturing,Services-Producing Sector,154.0,12.0
2002,DR08,Wholesale Trade,Goods-Producing Sector,208.0,2.0
2002,DR08,Retail Trade,Goods-Producing Sector,439.0,15.0
2002,DR08,Transp. & Warehousing,Goods-Producing Sector,672.0,9.0
2002,DR08,Information & Cultural Indust.,Goods-Producing Sector,43.0,1.0
2002,DR08,Finance & Insurance,Goods-Producing Sector,110.0,0.0
2002,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,324.0,6.0
2002,DR08,"Profes'nl, Scientif. & Tech. Srv",Goods-Producing Sector,455.0,1.0
2002,DR08,Mgmt. of Companies & Enter.,Goods-Producing Sector,89.0,1.0
2002,DR08,"Admin. & Sup'rt, Waste Mgmt.",Goods-Producing Sector,256.0,0.0
2002,DR08,Educational Services,Goods-Producing Sector,30.0,4.0
2002,DR08,Health Care & Social Assistance,Goods-Producing Sector,183.0,11.0
2002,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,83.0,0.0
2002,DR08,Accom. & Food Services,Goods-Producing Sector,250.0,22.0
2002,DR08,Other Serv's (ex. Public Admin.),Goods-Producing Sector,607.0,2.0
2002,DR08,Public Administration,Goods-Producing Sector,11.0,5.0
2003,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,3068.0,59.0
