year,region_code,business_type,sector_type,cluster_type,small business,large business
2001,DR01,Construction,Services-Producing Sector,cluster1,7174.0,51.0
2001,DR01,Manufacturing,Services-Producing Sector,cluster2,2008.0,95.0
2001,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,1867.0,26.0
2001,DR01,Retail Trade,Goods-Producing Sector,cluster1,5203.0,144.0
2001,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1976.0,26.0
2001,DR01,Information & Cultural Industries,Goods-Producing Sector,cluster1,508.0,18.0
2001,DR01,Finance & Insurance,Goods-Producing Sector,cluster1,1884.0,40.0
2001,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,4268.0,24.0
2001,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,6295.0,28.0
2001,DR01,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1693.0,13.0
2001,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,2310.0,26.0
2001,DR01,Educational Services,Goods-Producing Sector,cluster1,476.0,34.0
2001,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,3039.0,115.0
2001,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,892.0,20.0
2001,DR01,Accommodation & Food Services,Goods-Producing Sector,cluster2,2800.0,163.0
2001,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,3555.0,19.0
2001,DR01,Public Administration,Goods-Producing Sector,cluster1,170.0,53.0
2001,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,5227.0,86.0
2001,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,887.0,16.0
2001,DR02,Utilities,Services-Producing Sector,cluster2,100.0,11.0
2001,DR02,Construction,Services-Producing Sector,cluster1,23765.0,319.0
2001,DR02,Manufacturing,Services-Producing Sector,cluster2,8257.0,677.0
2001,DR02,Wholesale Trade,Goods-Producing Sector,cluster2,12859.0,330.0
2001,DR02,Retail Trade,Goods-Producing Sector,cluster1,15579.0,501.0
2001,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,8246.0,209.0
2001,DR02,Information & Cultural Industries,Goods-Producing Sector,cluster1,3529.0,156.0
2001,DR02,Finance & Insurance,Goods-Producing Sector,cluster1,10052.0,195.0
2001,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,18388.0,175.0
2001,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,27172.0,353.0
2001,DR02,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,7989.0,119.0
2001,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,9182.0,225.0
2001,DR02,Educational Services,Goods-Producing Sector,cluster1,1815.0,92.0
2001,DR02,Health Care & Social Assistance,Goods-Producing Sector,cluster1,8108.0,304.0
2001,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,3199.0,110.0
2001,DR02,Accommodation & Food Services,Goods-Producing Sector,cluster2,8282.0,699.0
2001,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,11682.0,138.0
2001,DR02,Public Administration,Goods-Producing Sector,cluster1,143.0,63.0
2001,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3503.0,25.0
2001,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,156.0,3.0
2001,DR03,Utilities,Services-Producing Sector,cluster2,71.0,3.0
2001,DR03,Construction,Services-Producing Sector,cluster1,5797.0,42.0
2001,DR03,Manufacturing,Services-Producing Sector,cluster2,1644.0,101.0
2001,DR03,Wholesale Trade,Goods-Producing Sector,cluster2,1698.0,23.0
2001,DR03,Retail Trade,Goods-Producing Sector,cluster1,3715.0,115.0
2001,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1746.0,26.0
2001,DR03,Information & Cultural Industries,Goods-Producing Sector,cluster1,291.0,11.0
2001,DR03,Finance & Insurance,Goods-Producing Sector,cluster1,1482.0,17.0
2001,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,3151.0,26.0
2001,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,3213.0,13.0
2001,DR03,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1360.0,11.0
2001,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1556.0,8.0
2001,DR03,Educational Services,Goods-Producing Sector,cluster1,307.0,19.0
2001,DR03,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1738.0,69.0
2001,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,633.0,19.0
2001,DR03,Accommodation & Food Services,Goods-Producing Sector,cluster2,2223.0,117.0
2001,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,2712.0,8.0
2001,DR03,Public Administration,Goods-Producing Sector,cluster1,141.0,16.0
2001,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,992.0,11.0
2001,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,68.0,6.0
2001,DR04,Utilities,Services-Producing Sector,cluster2,25.0,1.0
2001,DR04,Construction,Services-Producing Sector,cluster1,1533.0,10.0
2001,DR04,Manufacturing,Services-Producing Sector,cluster2,471.0,25.0
2001,DR04,Wholesale Trade,Goods-Producing Sector,cluster2,373.0,3.0
2001,DR04,Retail Trade,Goods-Producing Sector,cluster1,1323.0,29.0
2001,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,548.0,3.0
2001,DR04,Information & Cultural Industries,Goods-Producing Sector,cluster1,111.0,3.0
2001,DR04,Finance & Insurance,Goods-Producing Sector,cluster1,280.0,4.0
2001,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,740.0,2.0
2001,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,885.0,2.0
2001,DR04,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,235.0,1.0
2001,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,415.0,0.0
2001,DR04,Educational Services,Goods-Producing Sector,cluster1,74.0,14.0
2001,DR04,Health Care & Social Assistance,Goods-Producing Sector,cluster1,496.0,43.0
2001,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,265.0,10.0
2001,DR04,Accommodation & Food Services,Goods-Producing Sector,cluster2,868.0,19.0
2001,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,851.0,2.0
2001,DR04,Public Administration,Goods-Producing Sector,cluster1,79.0,10.0
2001,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2225.0,26.0
2001,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,33.0,0.0
2001,DR05,Utilities,Services-Producing Sector,cluster2,15.0,0.0
2001,DR05,Construction,Services-Producing Sector,cluster1,1782.0,25.0
2001,DR05,Manufacturing,Services-Producing Sector,cluster2,448.0,55.0
2001,DR05,Wholesale Trade,Goods-Producing Sector,cluster2,448.0,7.0
2001,DR05,Retail Trade,Goods-Producing Sector,cluster1,1122.0,38.0
2001,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1172.0,13.0
2001,DR05,Information & Cultural Industries,Goods-Producing Sector,cluster1,85.0,4.0
2001,DR05,Finance & Insurance,Goods-Producing Sector,cluster1,320.0,6.0
2001,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,879.0,3.0
2001,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,928.0,5.0
2001,DR05,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,326.0,2.0
2001,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,417.0,10.0
2001,DR05,Educational Services,Goods-Producing Sector,cluster1,65.0,5.0
2001,DR05,Health Care & Social Assistance,Goods-Producing Sector,cluster1,530.0,17.0
2001,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,171.0,4.0
2001,DR05,Accommodation & Food Services,Goods-Producing Sector,cluster2,669.0,37.0
2001,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1004.0,2.0
2001,DR05,Public Administration,Goods-Producing Sector,cluster1,41.0,7.0
2001,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,717.0,6.0
2001,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,4.0,0.0
2001,DR06,Utilities,Services-Producing Sector,cluster2,6.0,1.0
2001,DR06,Construction,Services-Producing Sector,cluster1,485.0,5.0
2001,DR06,Manufacturing,Services-Producing Sector,cluster2,126.0,13.0
2001,DR06,Wholesale Trade,Goods-Producing Sector,cluster2,139.0,2.0
2001,DR06,Retail Trade,Goods-Producing Sector,cluster1,418.0,17.0
2001,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,373.0,7.0
2001,DR06,Information & Cultural Industries,Goods-Producing Sector,cluster1,39.0,1.0
2001,DR06,Finance & Insurance,Goods-Producing Sector,cluster1,88.0,1.0
2001,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,228.0,1.0
2001,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,272.0,2.0
2001,DR06,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,76.0,1.0
2001,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,190.0,2.0
2001,DR06,Educational Services,Goods-Producing Sector,cluster1,27.0,6.0
2001,DR06,Health Care & Social Assistance,Goods-Producing Sector,cluster1,197.0,13.0
2001,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,77.0,0.0
2001,DR06,Accommodation & Food Services,Goods-Producing Sector,cluster2,234.0,8.0
2001,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,305.0,1.0
2001,DR06,Public Administration,Goods-Producing Sector,cluster1,35.0,8.0
2001,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,985.0,9.0
2001,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,29.0,2.0
2001,DR07,Utilities,Services-Producing Sector,cluster2,5.0,0.0
2001,DR07,Construction,Services-Producing Sector,cluster1,476.0,4.0
2001,DR07,Manufacturing,Services-Producing Sector,cluster2,136.0,15.0
2001,DR07,Wholesale Trade,Goods-Producing Sector,cluster2,101.0,0.0
2001,DR07,Retail Trade,Goods-Producing Sector,cluster1,351.0,6.0
2001,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,345.0,5.0
2001,DR07,Information & Cultural Industries,Goods-Producing Sector,cluster1,33.0,0.0
2001,DR07,Finance & Insurance,Goods-Producing Sector,cluster1,62.0,1.0
2001,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,196.0,0.0
2001,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,244.0,1.0
2001,DR07,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,81.0,1.0
2001,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,110.0,0.0
2001,DR07,Educational Services,Goods-Producing Sector,cluster1,25.0,4.0
2001,DR07,Health Care & Social Assistance,Goods-Producing Sector,cluster1,107.0,5.0
2001,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,71.0,1.0
2001,DR07,Accommodation & Food Services,Goods-Producing Sector,cluster2,235.0,5.0
2001,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,264.0,1.0
2001,DR07,Public Administration,Goods-Producing Sector,cluster1,26.0,2.0
2001,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1095.0,0.0
2001,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,411.0,9.0
2001,DR08,Utilities,Services-Producing Sector,cluster2,8.0,0.0
2001,DR08,Construction,Services-Producing Sector,cluster1,819.0,26.0
2001,DR08,Manufacturing,Services-Producing Sector,cluster2,151.0,10.0
2001,DR08,Wholesale Trade,Goods-Producing Sector,cluster2,214.0,4.0
2001,DR08,Retail Trade,Goods-Producing Sector,cluster1,450.0,14.0
2001,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,664.0,10.0
2001,DR08,Information & Cultural Industries,Goods-Producing Sector,cluster1,43.0,1.0
2001,DR08,Finance & Insurance,Goods-Producing Sector,cluster1,106.0,0.0
2001,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,312.0,4.0
2001,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,417.0,2.0
2001,DR08,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,97.0,0.0
2001,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,250.0,0.0
2001,DR08,Educational Services,Goods-Producing Sector,cluster1,32.0,4.0
2001,DR08,Health Care & Social Assistance,Goods-Producing Sector,cluster1,185.0,11.0
2001,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,77.0,0.0
2001,DR08,Accommodation & Food Services,Goods-Producing Sector,cluster2,279.0,17.0
2001,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,601.0,1.0
2001,DR08,Public Administration,Goods-Producing Sector,cluster1,11.0,5.0
2002,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2950.0,64.0
2002,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,106.0,5.0
2002,DR01,Utilities,Services-Producing Sector,cluster2,29.0,3.0
2002,DR01,Construction,Services-Producing Sector,cluster1,7003.0,54.0
2002,DR01,Manufacturing,Services-Producing Sector,cluster2,1988.0,95.0
2002,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,1825.0,30.0
2002,DR01,Retail Trade,Goods-Producing Sector,cluster1,5094.0,151.0
2002,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1973.0,23.0
2002,DR01,Information & Cultural Industries,Goods-Producing Sector,cluster1,519.0,21.0
2002,DR01,Finance & Insurance,Goods-Producing Sector,cluster1,1889.0,29.0
2002,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,4325.0,27.0
2002,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,6618.0,36.0
2002,DR01,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1729.0,20.0
2002,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,2328.0,30.0
2002,DR01,Educational Services,Goods-Producing Sector,cluster1,516.0,34.0
2002,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,3076.0,114.0
2002,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,928.0,22.0
2002,DR01,Accommodation & Food Services,Goods-Producing Sector,cluster2,2679.0,178.0
2002,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,3572.0,18.0
2002,DR01,Public Administration,Goods-Producing Sector,cluster1,190.0,110.0
2002,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,5144.0,89.0
2002,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,798.0,20.0
2002,DR02,Utilities,Services-Producing Sector,cluster2,98.0,11.0
2002,DR02,Construction,Services-Producing Sector,cluster1,23326.0,308.0
2002,DR02,Manufacturing,Services-Producing Sector,cluster2,7987.0,675.0
2002,DR02,Wholesale Trade,Goods-Producing Sector,cluster2,12618.0,347.0
2002,DR02,Retail Trade,Goods-Producing Sector,cluster1,15325.0,525.0
2002,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,8165.0,213.0
2002,DR02,Information & Cultural Industries,Goods-Producing Sector,cluster1,3615.0,132.0
2002,DR02,Finance & Insurance,Goods-Producing Sector,cluster1,9976.0,206.0
2002,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,18427.0,183.0
2002,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,28302.0,336.0
2002,DR02,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,8000.0,131.0
2002,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,9353.0,219.0
2002,DR02,Educational Services,Goods-Producing Sector,cluster1,1959.0,95.0
2002,DR02,Health Care & Social Assistance,Goods-Producing Sector,cluster1,8179.0,326.0
2002,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,3420.0,108.0
2002,DR02,Accommodation & Food Services,Goods-Producing Sector,cluster2,8103.0,727.0
2002,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,11844.0,142.0
2002,DR02,Public Administration,Goods-Producing Sector,cluster1,145.0,65.0
2002,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3450.0,24.0
2002,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,160.0,4.0
2002,DR03,Utilities,Services-Producing Sector,cluster2,69.0,2.0
2002,DR03,Construction,Services-Producing Sector,cluster1,5612.0,51.0
2002,DR03,Manufacturing,Services-Producing Sector,cluster2,1604.0,99.0
2002,DR03,Wholesale Trade,Goods-Producing Sector,cluster2,1667.0,23.0
2002,DR03,Retail Trade,Goods-Producing Sector,cluster1,3621.0,115.0
2002,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1723.0,22.0
2002,DR03,Information & Cultural Industries,Goods-Producing Sector,cluster1,279.0,9.0
2002,DR03,Finance & Insurance,Goods-Producing Sector,cluster1,1479.0,19.0
2002,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,3156.0,23.0
2002,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,3286.0,13.0
2002,DR03,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1387.0,14.0
2002,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1597.0,17.0
2002,DR03,Educational Services,Goods-Producing Sector,cluster1,306.0,20.0
2002,DR03,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1755.0,74.0
2002,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,643.0,22.0
2002,DR03,Accommodation & Food Services,Goods-Producing Sector,cluster2,2126.0,115.0
2002,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,2706.0,10.0
